"가해자음주정도별","주야별","월별","시점","사고건수[건]","사망자수[명]","부상자수[명]",
"기타불명","야","3월","2006 년","107","3","133",
"기타불명","야","3월","2007 년","140","2","171",
"기타불명","야","3월","2008 년","111","2","141",
"기타불명","야","3월","2009 년","118","2","139",
"기타불명","야","3월","2010 년","146","2","165",
"기타불명","야","3월","2011 년","160","1","173",
"기타불명","야","3월","2012 년","7067","166","10470",
"기타불명","야","3월","2013 년","6492","157","9466",
"기타불명","야","3월","2014 년","6871","151","10007",
"기타불명","야","3월","2015 년","6620","162","9615",
"기타불명","야","3월","2016 년","6400","119","9215",
"기타불명","야","3월","2017 년","1773","36","2427",
"기타불명","야","3월","2018 년","1898","47","2589",
"기타불명","야","3월","2019 년","1852","33","2658",
"기타불명","야","3월","2020 년","682","13","911",
"기타불명","야","4월","2005 년","144","4","166",
"기타불명","야","4월","2006 년","134","1","146",
"기타불명","야","4월","2007 년","129","2","144",
"기타불명","야","4월","2008 년","141","4","176",
"기타불명","야","4월","2009 년","137","5","150",
"기타불명","야","4월","2010 년","142","2","171",
"기타불명","야","4월","2011 년","159","0","189",
"기타불명","야","4월","2012 년","7279","183","10647",
"기타불명","야","4월","2013 년","6456","161","9515",
"기타불명","야","4월","2014 년","6711","155","9692",
"기타불명","야","4월","2015 년","6969","143","10114",
"기타불명","야","4월","2016 년","6874","159","10055",
"기타불명","야","4월","2017 년","2266","54","3237",
"기타불명","야","4월","2018 년","1894","50","2618",
"기타불명","야","4월","2019 년","1915","39","2736",
"기타불명","야","4월","2020 년","157","1","172",
"기타불명","야","5월","2005 년","155","7","175",
"기타불명","야","5월","2006 년","127","6","162",
"기타불명","야","5월","2007 년","128","1","156",
"기타불명","야","5월","2008 년","100","0","114",
"기타불명","야","5월","2009 년","147","1","176",
"기타불명","야","5월","2010 년","153","4","172",
"기타불명","야","5월","2011 년","179","2","212",
"기타불명","야","5월","2012 년","7087","181","10429",
"기타불명","야","5월","2013 년","7156","158","10394",
"기타불명","야","5월","2014 년","7205","144","10609",
"기타불명","야","5월","2015 년","7111","155","10462",
"기타불명","야","5월","2016 년","6699","114","9713",
"기타불명","야","5월","2017 년","2416","54","3407",
"기타불명","야","5월","2018 년","1971","48","2764",
"기타불명","야","5월","2019 년","1979","38","2874",
"기타불명","야","5월","2020 년","200","4","224",
"기타불명","야","6월","2005 년","153","4","173",
"기타불명","야","6월","2006 년","104","0","128",
"기타불명","야","6월","2007 년","139","2","165",
"기타불명","야","6월","2008 년","140","2","157",
"기타불명","야","6월","2009 년","128","1","167",
"기타불명","야","6월","2010 년","120","3","137",
"기타불명","야","6월","2011 년","156","0","178",
"기타불명","야","6월","2012 년","7041","179","10186",
"기타불명","야","6월","2013 년","6716","196","9633",
"기타불명","야","6월","2014 년","6763","136","9751",
"기타불명","야","6월","2015 년","6637","137","9595",
"기타불명","야","6월","2016 년","6200","133","8842",
"기타불명","야","6월","2017 년","2267","45","3153",
"기타불명","야","6월","2018 년","1921","41","2644",
"기타불명","야","6월","2019 년","1870","44","2583",
"기타불명","야","6월","2020 년","173","4","199",
"기타불명","야","7월","2005 년","158","6","189",
"기타불명","야","7월","2006 년","134","2","168",
"기타불명","야","7월","2007 년","101","3","129",
"기타불명","야","7월","2008 년","121","3","130",
"기타불명","야","7월","2009 년","151","0","179",
"기타불명","야","7월","2010 년","139","4","161",
"기타불명","야","7월","2011 년","183","1","209",
"기타불명","야","7월","2012 년","7246","175","10693",
"기타불명","야","7월","2013 년","6755","177","9960",
"기타불명","야","7월","2014 년","7220","175","10519",
"기타불명","야","7월","2015 년","7210","149","10421",
"기타불명","야","7월","2016 년","6859","147","10064",
"기타불명","야","7월","2017 년","2277","61","3179",
"기타불명","야","7월","2018 년","1986","38","2806",
"기타불명","야","7월","2019 년","1997","39","2848",
"기타불명","야","7월","2020 년","209","3","227",
"기타불명","야","8월","2005 년","182","9","223",
"기타불명","야","8월","2006 년","136","10","152",
"기타불명","야","8월","2007 년","118","2","140",
"기타불명","야","8월","2008 년","138","2","157",
"기타불명","야","8월","2009 년","138","3","160",
"기타불명","야","8월","2010 년","182","3","222",
"기타불명","야","8월","2011 년","182","1","220",
"기타불명","야","8월","2012 년","7039","177","10719",
"기타불명","야","8월","2013 년","6709","175","9991",
"기타불명","야","8월","2014 년","7221","140","10754",
"기타불명","야","8월","2015 년","7115","177","10354",
"기타불명","야","8월","2016 년","6461","132","9519",
"기타불명","야","8월","2017 년","2297","60","3304",
"기타불명","야","8월","2018 년","1923","64","2639",
"기타불명","야","8월","2019 년","2218","38","3126",
"기타불명","야","8월","2020 년","175","0","192",
"기타불명","야","9월","2005 년","133","6","156",
"기타불명","야","9월","2006 년","134","10","143",
"기타불명","야","9월","2007 년","154","9","178",
"기타불명","야","9월","2008 년","126","1","147",
"기타불명","야","9월","2009 년","161","3","184",
"기타불명","야","9월","2010 년","174","2","202",
"기타불명","야","9월","2011 년","194","3","208",
"기타불명","야","9월","2012 년","7121","202","10421",
"기타불명","야","9월","2013 년","6448","180","9432",
"기타불명","야","9월","2014 년","6896","200","9880",
"기타불명","야","9월","2015 년","7397","165","10872",
"기타불명","야","9월","2016 년","6577","159","9457",
"기타불명","야","9월","2017 년","2362","55","3359",
"기타불명","야","9월","2018 년","1942","50","2809",
"기타불명","야","9월","2019 년","2238","45","3130",
"기타불명","야","9월","2020 년","208","7","219",
"기타불명","야","10월","2005 년","147","4","180",
"기타불명","야","10월","2006 년","142","2","177",
"기타불명","야","10월","2007 년","135","5","153",
"기타불명","야","10월","2008 년","134","2","142",
"기타불명","야","10월","2009 년","143","5","173",
"기타불명","야","10월","2010 년","154","1","181",
"기타불명","야","10월","2011 년","208","5","239",
"기타불명","야","10월","2012 년","7139","227","10492",
"기타불명","야","10월","2013 년","7245","218","10338",
"기타불명","야","10월","2014 년","7624","206","11142",
"기타불명","야","10월","2015 년","7764","198","11318",
"기타불명","야","10월","2016 년","7499","207","10861",
"기타불명","야","10월","2017 년","2348","63","3386",
"기타불명","야","10월","2018 년","2101","49","3002",
"기타불명","야","10월","2019 년","2447","63","3399",
"기타불명","야","10월","2020 년","234","6","260",
"기타불명","야","11월","2005 년","123","7","140",
"기타불명","야","11월","2006 년","129","4","145",
"기타불명","야","11월","2007 년","121","6","139",
"기타불명","야","11월","2008 년","123","1","138",
"기타불명","야","11월","2009 년","144","0","170",
"기타불명","야","11월","2010 년","174","1","218",
"기타불명","야","11월","2011 년","184","0","213",
"기타불명","야","11월","2012 년","7476","210","11036",
"기타불명","야","11월","2013 년","7196","203","10451",
"기타불명","야","11월","2014 년","7350","192","10590",
"기타불명","야","11월","2015 년","8228","193","11850",
"기타불명","야","11월","2016 년","6920","162","10019",
"기타불명","야","11월","2017 년","2207","62","3094",
"기타불명","야","11월","2018 년","1992","42","2771",
"기타불명","야","11월","2019 년","2356","38","3261",
"기타불명","야","11월","2020 년","241","7","276",
"기타불명","야","12월","2005 년","145","8","161",
"기타불명","야","12월","2006 년","130","7","142",
"기타불명","야","12월","2007 년","105","3","132",
"기타불명","야","12월","2008 년","140","1","164",
"기타불명","야","12월","2009 년","145","1","173",
"기타불명","야","12월","2010 년","150","0","180",
"기타불명","야","12월","2011 년","186","1","208",
"기타불명","야","12월","2012 년","6572","167","9903",
"기타불명","야","12월","2013 년","6803","201","9988",
"기타불명","야","12월","2014 년","7303","182","10611",
"기타불명","야","12월","2015 년","7162","171","10425",
"기타불명","야","12월","2016 년","7141","184","10500",
"기타불명","야","12월","2017 년","2088","55","2987",
"기타불명","야","12월","2018 년","1964","58","2779",
"기타불명","야","12월","2019 년","2251","46","3228",
"기타불명","야","12월","2020 년","240","3","271",
"0.05%미만","주","전체","2005 년","135","63","238",
"0.05%미만","주","전체","2006 년","143","62","231",
"0.05%미만","주","전체","2007 년","148","73","256",
"0.05%미만","주","전체","2008 년","171","78","315",
"0.05%미만","주","전체","2009 년","173","71","355",
"0.05%미만","주","전체","2010 년","176","70","282",
"0.05%미만","주","전체","2011 년","189","101","312",
"0.05%미만","주","1월","2005 년","11","6","8",
"0.05%미만","주","1월","2006 년","12","6","13",
"0.05%미만","주","1월","2007 년","8","3","20",
"0.05%미만","주","1월","2008 년","16","8","24",
"0.05%미만","주","1월","2009 년","11","2","24",
"0.05%미만","주","1월","2010 년","13","3","27",
"0.05%미만","주","1월","2011 년","13","4","16",
"0.05%미만","주","2월","2005 년","10","6","13",
"0.05%미만","주","2월","2006 년","7","1","8",
"0.05%미만","주","2월","2007 년","7","2","8",
"0.05%미만","주","2월","2008 년","21","11","30",
"0.05%미만","주","2월","2009 년","10","4","10",
"0.05%미만","주","2월","2010 년","6","1","10",
"0.05%미만","주","2월","2011 년","22","12","30",
"0.05%미만","주","3월","2005 년","8","5","7",
"0.05%미만","주","3월","2006 년","5","2","6",
"0.05%미만","주","3월","2007 년","5","4","16",
"0.05%미만","주","3월","2008 년","10","3","14",
"0.05%미만","주","3월","2009 년","21","5","31",
"0.05%미만","주","3월","2010 년","9","1","10",
"0.05%미만","주","3월","2011 년","18","12","17",
"0.05%미만","주","4월","2005 년","4","1","5",
"0.05%미만","주","4월","2006 년","9","5","16",
"0.05%미만","주","4월","2007 년","11","6","28",
"0.05%미만","주","4월","2008 년","15","4","68",
"0.05%미만","주","4월","2009 년","9","6","47",
"0.05%미만","주","4월","2010 년","12","4","20",
"0.05%미만","주","4월","2011 년","15","10","30",
"0.05%미만","주","5월","2005 년","6","4","21",
"0.05%미만","주","5월","2006 년","10","6","6",
"0.05%미만","주","5월","2007 년","14","4","14",
"0.05%미만","주","5월","2008 년","16","8","11",
"0.05%미만","주","5월","2009 년","17","5","56",
"0.05%미만","주","5월","2010 년","14","10","16",
